2.531645569620253333e-01,1.962025316455697777e-01,2.658227848101264446e-01,4.746835443037973334e-01,4.746835443037973334e-01,4.556962025316455556e-01,3.670886075949366667e-01,3.037974683544304444e-01
2.278481012658228888e-01,2.025316455696202222e-01,3.101265822784811110e-01,4.873417721518986667e-01,5.000000000000000000e-01,4.620253164556962222e-01,3.670886075949366667e-01,2.911392405063291111e-01
2.025316455696202222e-01,2.088607594936708889e-01,3.227848101265824443e-01,4.683544303797468888e-01,5.189873417721517779e-01,4.683544303797468888e-01,3.670886075949366667e-01,2.784810126582279999e-01
2.025316455696202222e-01,2.151898734177215555e-01,3.670886075949366667e-01,4.683544303797468888e-01,5.253164556962024445e-01,4.683544303797468888e-01,3.607594936708860001e-01,2.594936708860760000e-01
2.025316455696202222e-01,2.215189873417722222e-01,3.797468354430380000e-01,4.493670886075948889e-01,5.443037974683544444e-01,4.746835443037973334e-01,3.607594936708860001e-01,2.341772151898733334e-01
2.025316455696202222e-01,2.215189873417722222e-01,4.050632911392406665e-01,4.746835443037973334e-01,5.443037974683544444e-01,4.556962025316455556e-01,3.607594936708860001e-01,2.215189873417722222e-01
2.025316455696202222e-01,2.151898734177215555e-01,4.367088607594937777e-01,4.873417721518986667e-01,5.696202531645568889e-01,4.493670886075948889e-01,3.544303797468355555e-01,2.151898734177215555e-01
1.962025316455697777e-01,2.088607594936708889e-01,4.556962025316455556e-01,5.063291139240506666e-01,5.506329113924048890e-01,4.430379746835442223e-01,3.607594936708860001e-01,2.025316455696202222e-01
1.962025316455697777e-01,2.025316455696202222e-01,4.810126582278482221e-01,4.746835443037973334e-01,5.632911392405064444e-01,4.367088607594937777e-01,3.481012658227848888e-01,1.962025316455697777e-01
2.088607594936708889e-01,1.962025316455697777e-01,5.316455696202533332e-01,5.443037974683544444e-01,5.696202531645568889e-01,4.367088607594937777e-01,3.417721518987342222e-01,1.898734177215188890e-01
2.025316455696202222e-01,1.962025316455697777e-01,5.696202531645568889e-01,4.873417721518986667e-01,5.443037974683544444e-01,4.303797468354431111e-01,3.227848101265824443e-01,1.835443037974684444e-01
2.025316455696202222e-01,1.898734177215188890e-01,5.822784810126582222e-01,4.683544303797468888e-01,5.632911392405064444e-01,4.113924050632911111e-01,3.227848101265824443e-01,1.708860759493671111e-01
2.025316455696202222e-01,2.025316455696202222e-01,5.759493670886075556e-01,4.746835443037973334e-01,5.696202531645568889e-01,3.924050632911391112e-01,3.227848101265824443e-01,1.645569620253165555e-01
2.025316455696202222e-01,2.151898734177215555e-01,5.506329113924048890e-01,4.177215189873417778e-01,5.632911392405064444e-01,3.797468354430380000e-01,3.227848101265824443e-01,1.582278481012658888e-01
1.898734177215188890e-01,2.215189873417722222e-01,5.316455696202533332e-01,4.050632911392406665e-01,5.063291139240506666e-01,3.797468354430380000e-01,3.164556962025315556e-01,1.392405063291139999e-01
1.835443037974684444e-01,2.341772151898733334e-01,5.253164556962024445e-01,4.430379746835442223e-01,4.746835443037973334e-01,3.734177215189875554e-01,3.037974683544304444e-01,1.265822784810126667e-01
1.898734177215188890e-01,2.594936708860760000e-01,5.000000000000000000e-01,4.810126582278482221e-01,4.620253164556962222e-01,3.670886075949366667e-01,3.037974683544304444e-01,1.202531645569621110e-01
1.962025316455697777e-01,2.658227848101264446e-01,4.746835443037973334e-01,4.746835443037973334e-01,4.556962025316455556e-01,3.670886075949366667e-01,3.037974683544304444e-01,1.202531645569621110e-01
2.025316455696202222e-01,3.101265822784811110e-01,4.873417721518986667e-01,5.000000000000000000e-01,4.620253164556962222e-01,3.670886075949366667e-01,2.911392405063291111e-01,1.202531645569621110e-01
2.088607594936708889e-01,3.227848101265824443e-01,4.683544303797468888e-01,5.189873417721517779e-01,4.683544303797468888e-01,3.670886075949366667e-01,2.784810126582279999e-01,1.075949367088608888e-01
2.151898734177215555e-01,3.670886075949366667e-01,4.683544303797468888e-01,5.253164556962024445e-01,4.683544303797468888e-01,3.607594936708860001e-01,2.594936708860760000e-01,1.012658227848102221e-01
2.215189873417722222e-01,3.797468354430380000e-01,4.493670886075948889e-01,5.443037974683544444e-01,4.746835443037973334e-01,3.607594936708860001e-01,2.341772151898733334e-01,8.860759493670888887e-02
2.215189873417722222e-01,4.050632911392406665e-01,4.746835443037973334e-01,5.443037974683544444e-01,4.556962025316455556e-01,3.607594936708860001e-01,2.215189873417722222e-01,6.329113924050633333e-02
2.151898734177215555e-01,4.367088607594937777e-01,4.873417721518986667e-01,5.696202531645568889e-01,4.493670886075948889e-01,3.544303797468355555e-01,2.151898734177215555e-01,5.696202531645577771e-02
2.088607594936708889e-01,4.556962025316455556e-01,5.063291139240506666e-01,5.506329113924048890e-01,4.430379746835442223e-01,3.607594936708860001e-01,2.025316455696202222e-01,6.329113924050633333e-02
2.025316455696202222e-01,4.810126582278482221e-01,4.746835443037973334e-01,5.632911392405064444e-01,4.367088607594937777e-01,3.481012658227848888e-01,1.962025316455697777e-01,6.329113924050633333e-02
1.962025316455697777e-01,5.316455696202533332e-01,5.443037974683544444e-01,5.696202531645568889e-01,4.367088607594937777e-01,3.417721518987342222e-01,1.898734177215188890e-01,6.329113924050633333e-02
1.962025316455697777e-01,5.696202531645568889e-01,4.873417721518986667e-01,5.443037974683544444e-01,4.303797468354431111e-01,3.227848101265824443e-01,1.835443037974684444e-01,5.696202531645577771e-02
1.898734177215188890e-01,5.822784810126582222e-01,4.683544303797468888e-01,5.632911392405064444e-01,4.113924050632911111e-01,3.227848101265824443e-01,1.708860759493671111e-01,4.430379746835455546e-02
2.025316455696202222e-01,5.759493670886075556e-01,4.746835443037973334e-01,5.696202531645568889e-01,3.924050632911391112e-01,3.227848101265824443e-01,1.645569620253165555e-01,3.797468354430388882e-02
